Active addresses,Blocks count,Block time,CHAIN,Date(UTC),Value
1550.0,27116,3.1863106652898656,Optimism,2022-02-13T00:00:00Z,27116.0
84774.0,43150,2.002317497103129,Avalanche,2022-02-13T00:00:00Z,877147.0
952099.0,28765,3.003650269424648,BNB Chain,2022-02-13T00:00:00Z,5080772.0
412590.0,6470,13.353941267387944,Ethereum,2022-02-13T00:00:00Z,1115296.0
12199.0,57147,1.511890387946874,Arbitrum,2022-02-13T00:00:00Z,60008.0
301595.0,38638,2.236140586986904,Polygon,2022-02-13T00:00:00Z,3270067.0
74709.0,100641,0.8584970340119832,Fantom,2022-02-13T00:00:00Z,881888.0
97988.0,42747,2.0211944697873534,Avalanche,2022-02-14T00:00:00Z,817097.0
1963.0,32398,2.6668312858818446,Optimism,2022-02-14T00:00:00Z,32398.0
13769.0,62245,1.388063298256888,Arbitrum,2022-02-14T00:00:00Z,68092.0
1017317.0,28763,3.00385912456976,BNB Chain,2022-02-14T00:00:00Z,5274732.0
409427.0,6451,13.393272360874285,Ethereum,2022-02-14T00:00:00Z,1147522.0
10513.0,17262,5.005213764337852,Gnosis Chain,2022-02-14T00:00:00Z,140098.0
336015.0,39361,2.195066182261629,Polygon,2022-02-14T00:00:00Z,3500834.0
74311.0,97288,0.8880848614423156,Fantom,2022-02-14T00:00:00Z,964885.0
1157623.0,28615,3.019395421981478,BNB Chain,2022-02-15T00:00:00Z,6454338.0
2885.0,32376,2.6686434395848777,Optimism,2022-02-15T00:00:00Z,32376.0
98422.0,42712,2.022850721108822,Avalanche,2022-02-15T00:00:00Z,946246.0
330688.0,39221,2.2029015068458224,Polygon,2022-02-15T00:00:00Z,3290425.0
78403.0,98023,0.8814257878253063,Fantom,2022-02-15T00:00:00Z,1021768.0
397645.0,6520,13.251533742331288,Ethereum,2022-02-15T00:00:00Z,1192633.0
13208.0,69986,1.2345326208098764,Arbitrum,2022-02-15T00:00:00Z,76133.0
9261.0,17052,5.066854327938072,Gnosis Chain,2022-02-15T00:00:00Z,152266.0
12858.0,67906,1.272347068005773,Arbitrum,2022-02-16T00:00:00Z,73823.0
338669.0,38882,2.222107916259452,Polygon,2022-02-16T00:00:00Z,3232148.0
2485.0,31526,2.740595064391296,Optimism,2022-02-16T00:00:00Z,31526.0
373454.0,6410,13.478939157566302,Ethereum,2022-02-16T00:00:00Z,1194693.0
8187.0,16913,5.108496422869981,Gnosis Chain,2022-02-16T00:00:00Z,134046.0
1155227.0,28728,3.007518796992481,BNB Chain,2022-02-16T00:00:00Z,6507899.0
89397.0,42156,2.049530315969257,Avalanche,2022-02-16T00:00:00Z,934818.0
83548.0,94547,0.913831216220504,Fantom,2022-02-16T00:00:00Z,961231.0
2216.0,30387,2.8433211570737487,Optimism,2022-02-17T00:00:00Z,30387.0
87486.0,95029,0.909196140125646,Fantom,2022-02-17T00:00:00Z,1013778.0
93355.0,42116,2.051476873397284,Avalanche,2022-02-17T00:00:00Z,954536.0
13084.0,70867,1.2191852343121623,Arbitrum,2022-02-17T00:00:00Z,76124.0
7373.0,16704,5.172413793103448,Gnosis Chain,2022-02-17T00:00:00Z,161276.0
368976.0,6476,13.341568869672637,Ethereum,2022-02-17T00:00:00Z,1141997.0
1091400.0,28715,3.008880376110047,BNB Chain,2022-02-17T00:00:00Z,5953873.0
287279.0,36819,2.3466145196773405,Polygon,2022-02-17T00:00:00Z,2805742.0
1999.0,20999,4.114481641982952,Optimism,2022-02-18T00:00:00Z,20999.0
306091.0,32971,2.620484668344909,Polygon,2022-02-18T00:00:00Z,2643995.0
8045.0,16791,5.145613721636591,Gnosis Chain,2022-02-18T00:00:00Z,145925.0
12279.0,69433,1.2443650713637608,Arbitrum,2022-02-18T00:00:00Z,75234.0
1050483.0,28752,3.005008347245409,BNB Chain,2022-02-18T00:00:00Z,5989724.0
75533.0,94650,0.91283676703645,Fantom,2022-02-18T00:00:00Z,973144.0
91024.0,42637,2.0264089874991207,Avalanche,2022-02-18T00:00:00Z,915502.0
336834.0,6418,13.462137737612965,Ethereum,2022-02-18T00:00:00Z,1252754.0
365736.0,6407,13.485250507257687,Ethereum,2022-02-19T00:00:00Z,1150162.0
299848.0,35678,2.4216604069734853,Polygon,2022-02-19T00:00:00Z,2760771.0
8170.0,16780,5.148986889153755,Gnosis Chain,2022-02-19T00:00:00Z,218245.0
1752.0,16452,5.25164113785558,Optimism,2022-02-19T00:00:00Z,16452.0
71529.0,96514,0.895206912986717,Fantom,2022-02-19T00:00:00Z,909805.0
12638.0,67910,1.272272124871153,Arbitrum,2022-02-19T00:00:00Z,72019.0
88102.0,42683,2.0242251013283976,Avalanche,2022-02-19T00:00:00Z,942811.0
936460.0,28719,3.0084612973989344,BNB Chain,2022-02-19T00:00:00Z,5103765.0
13729.0,86827,0.9950821748995128,Arbitrum,2022-02-20T00:00:00Z,94795.0
82004.0,42608,2.0277882087870824,Avalanche,2022-02-20T00:00:00Z,996667.0
949434.0,28681,3.012447264739724,BNB Chain,2022-02-20T00:00:00Z,5447812.0
74220.0,95108,0.9084409303108044,Fantom,2022-02-20T00:00:00Z,961850.0
379659.0,6518,13.255599877262965,Ethereum,2022-02-20T00:00:00Z,1343869.0
6781.0,16379,5.275047316686001,Gnosis Chain,2022-02-20T00:00:00Z,264683.0
1617.0,22340,3.867502238137869,Optimism,2022-02-20T00:00:00Z,22340.0
277038.0,39216,2.2031823745410035,Polygon,2022-02-20T00:00:00Z,2588860.0
1554.0,30640,2.8198433420365534,Optimism,2022-02-21T00:00:00Z,30640.0
8397.0,16608,5.202312138728324,Gnosis Chain,2022-02-21T00:00:00Z,302702.0
309938.0,38285,2.256758521614209,Polygon,2022-02-21T00:00:00Z,2777223.0
81961.0,42385,2.038457001297629,Avalanche,2022-02-21T00:00:00Z,1024820.0
342111.0,6434,13.42866024246192,Ethereum,2022-02-21T00:00:00Z,1134349.0
1022832.0,28664,3.014233882221602,BNB Chain,2022-02-21T00:00:00Z,5623913.0
76237.0,88205,0.9795363074655632,Fantom,2022-02-21T00:00:00Z,1125041.0
14539.0,87609,0.9862000479402802,Arbitrum,2022-02-21T00:00:00Z,100826.0
1602.0,29410,2.9377762665759946,Optimism,2022-02-22T00:00:00Z,29410.0
352031.0,6463,13.368404765588735,Ethereum,2022-02-22T00:00:00Z,1129213.0
7582.0,16563,5.216446295960877,Gnosis Chain,2022-02-22T00:00:00Z,269711.0
93368.0,42228,2.0460358056265986,Avalanche,2022-02-22T00:00:00Z,993342.0
73397.0,92993,0.929102190487456,Fantom,2022-02-22T00:00:00Z,1030190.0
15453.0,94994,0.9095311282817862,Arbitrum,2022-02-22T00:00:00Z,105852.0
285022.0,32741,2.638893130936746,Polygon,2022-02-22T00:00:00Z,2822221.0
1144966.0,28644,3.016338500209468,BNB Chain,2022-02-22T00:00:00Z,5725124.0
368958.0,6487,13.318945583474642,Ethereum,2022-02-23T00:00:00Z,1147632.0
1132268.0,28758,3.0043813895263924,BNB Chain,2022-02-23T00:00:00Z,5772834.0
290791.0,30768,2.8081123244929795,Polygon,2022-02-23T00:00:00Z,2470694.0
6827.0,16650,5.1891891891891895,Gnosis Chain,2022-02-23T00:00:00Z,219951.0
76991.0,84885,1.017847676267892,Fantom,2022-02-23T00:00:00Z,1319996.0
2182.0,29383,2.940475785318041,Optimism,2022-02-23T00:00:00Z,29383.0
85633.0,42377,2.038841824574652,Avalanche,2022-02-23T00:00:00Z,1027578.0
14269.0,80732,1.0702076004558292,Arbitrum,2022-02-23T00:00:00Z,87250.0
7454.0,16314,5.29606472968003,Gnosis Chain,2022-02-24T00:00:00Z,335352.0
71141.0,69234,1.2479417627177398,Fantom,2022-02-24T00:00:00Z,1474312.0
380113.0,6485,13.323053199691596,Ethereum,2022-02-24T00:00:00Z,1181182.0
987988.0,28667,3.0139184428088046,BNB Chain,2022-02-24T00:00:00Z,5839078.0
1641.0,61397,1.4072348811831197,Optimism,2022-02-24T00:00:00Z,61397.0
78657.0,42087,2.052890441228883,Avalanche,2022-02-24T00:00:00Z,1040061.0
293518.0,31230,2.76657060518732,Polygon,2022-02-24T00:00:00Z,2896840.0
14061.0,79402,1.0881338001561671,Arbitrum,2022-02-24T00:00:00Z,106633.0
75431.0,74398,1.161321540901637,Fantom,2022-02-25T00:00:00Z,1480481.0
7203.0,16617,5.199494493590901,Gnosis Chain,2022-02-25T00:00:00Z,241567.0
390551.0,6430,13.43701399688958,Ethereum,2022-02-25T00:00:00Z,1137898.0
12741.0,71389,1.2102704898513776,Arbitrum,2022-02-25T00:00:00Z,80525.0
78428.0,42289,2.043084490056516,Avalanche,2022-02-25T00:00:00Z,1018962.0
273192.0,31643,2.7304617134911355,Polygon,2022-02-25T00:00:00Z,2528245.0
1674.0,40934,2.110714809205062,Optimism,2022-02-25T00:00:00Z,40934.0
1010274.0,28684,3.012132199135406,BNB Chain,2022-02-25T00:00:00Z,6216309.0
77737.0,83522,1.0344579871171666,Fantom,2022-02-26T00:00:00Z,1347450.0
420143.0,6460,13.374613003095975,Ethereum,2022-02-26T00:00:00Z,1167802.0
71857.0,42430,2.0362950742399244,Avalanche,2022-02-26T00:00:00Z,976726.0
1648.0,27644,3.125452177687744,Optimism,2022-02-26T00:00:00Z,27644.0
6172.0,16713,5.169628432956381,Gnosis Chain,2022-02-26T00:00:00Z,216518.0
16355.0,72848,1.1860311882275425,Arbitrum,2022-02-26T00:00:00Z,81001.0
891485.0,28687,3.0118171994283123,BNB Chain,2022-02-26T00:00:00Z,4970280.0
250845.0,32580,2.6519337016574585,Polygon,2022-02-26T00:00:00Z,2150189.0
75736.0,42696,2.023608768971332,Avalanche,2022-02-27T00:00:00Z,987886.0
274853.0,31985,2.7012662185399408,Polygon,2022-02-27T00:00:00Z,2547623.0
75050.0,85858,1.0063127489575812,Fantom,2022-02-27T00:00:00Z,1260899.0
5661.0,16665,5.184518451845184,Gnosis Chain,2022-02-27T00:00:00Z,211971.0
16950.0,76405,1.1308160460702834,Arbitrum,2022-02-27T00:00:00Z,89372.0
1951.0,32725,2.640183346065699,Optimism,2022-02-27T00:00:00Z,32725.0
390809.0,6488,13.316892725030826,Ethereum,2022-02-27T00:00:00Z,1125065.0
856959.0,28694,3.011082456262633,BNB Chain,2022-02-27T00:00:00Z,4675745.0
75496.0,85340,1.0124209046168269,Fantom,2022-02-28T00:00:00Z,1242211.0
965698.0,28686,3.01192219201004,BNB Chain,2022-02-28T00:00:00Z,5310862.0
85395.0,42194,2.0476845049059107,Avalanche,2022-02-28T00:00:00Z,1041081.0
5936.0,16760,5.155131264916467,Gnosis Chain,2022-02-28T00:00:00Z,205294.0
292906.0,36295,2.380493180878909,Polygon,2022-02-28T00:00:00Z,2806188.0
14330.0,67855,1.2733033674747625,Arbitrum,2022-02-28T00:00:00Z,79774.0
1778.0,41658,2.0740313985308942,Optimism,2022-02-28T00:00:00Z,41658.0
370711.0,6424,13.449564134495642,Ethereum,2022-02-28T00:00:00Z,1108112.0
13612.0,72676,1.188838130882272,Arbitrum,2022-03-01T00:00:00Z,77414.0
393065.0,6495,13.302540415704389,Ethereum,2022-03-01T00:00:00Z,1161564.0
87619.0,42132,2.050697806892624,Avalanche,2022-03-01T00:00:00Z,1031112.0
1816.0,33048,2.6143790849673203,Optimism,2022-03-01T00:00:00Z,33048.0
81654.0,88252,0.9790146398948466,Fantom,2022-03-01T00:00:00Z,1184747.0
1061226.0,28647,3.016022620169651,BNB Chain,2022-03-01T00:00:00Z,5351183.0
345038.0,36765,2.350061199510404,Polygon,2022-03-01T00:00:00Z,3134204.0
6175.0,16795,5.144388210777017,Gnosis Chain,2022-03-01T00:00:00Z,158056.0
2089.0,33810,2.555456965394854,Optimism,2022-03-02T00:00:00Z,33810.0
6547.0,16471,5.245583146135632,Gnosis Chain,2022-03-02T00:00:00Z,153561.0
1045918.0,28743,3.005949274605991,BNB Chain,2022-03-02T00:00:00Z,4924379.0
85486.0,42636,2.0264565156206023,Avalanche,2022-03-02T00:00:00Z,1075955.0
415130.0,6404,13.49156777014366,Ethereum,2022-03-02T00:00:00Z,1191369.0
339959.0,37255,2.3191517917058118,Polygon,2022-03-02T00:00:00Z,2891910.0
25810.0,110065,0.7849906873211284,Arbitrum,2022-03-02T00:00:00Z,122384.0
83009.0,82049,1.0530292873770553,Fantom,2022-03-02T00:00:00Z,1326154.0
408198.0,6451,13.393272360874285,Ethereum,2022-03-03T00:00:00Z,1167187.0
74991.0,84608,1.021180030257186,Fantom,2022-03-03T00:00:00Z,1206653.0
1040359.0,28730,3.0073094326487992,BNB Chain,2022-03-03T00:00:00Z,4967283.0
6117.0,15701,5.50283421438125,Gnosis Chain,2022-03-03T00:00:00Z,129885.0
17925.0,62484,1.382753985020165,Arbitrum,2022-03-03T00:00:00Z,73572.0
388228.0,38281,2.256994331391552,Polygon,2022-03-03T00:00:00Z,2681173.0
1944.0,26899,3.2120153165545187,Optimism,2022-03-03T00:00:00Z,26899.0
82885.0,42954,2.011454113703031,Avalanche,2022-03-03T00:00:00Z,1076987.0
381840.0,38303,2.2556979871028378,Polygon,2022-03-04T00:00:00Z,3074238.0
2184.0,34927,2.473730924499671,Optimism,2022-03-04T00:00:00Z,34927.0
72434.0,93021,0.9288225239462056,Fantom,2022-03-04T00:00:00Z,1059232.0
6736.0,16475,5.244309559939302,Gnosis Chain,2022-03-04T00:00:00Z,143660.0
82094.0,42970,2.010705143123109,Avalanche,2022-03-04T00:00:00Z,1060451.0
9579.0,41892,2.0624462904611858,Arbitrum,2022-03-04T00:00:00Z,46390.0
1043404.0,28685,3.012027191912149,BNB Chain,2022-03-04T00:00:00Z,5089487.0
400390.0,6496,13.300492610837438,Ethereum,2022-03-04T00:00:00Z,1167450.0
6205.0,17251,5.008405309837111,Gnosis Chain,2022-03-05T00:00:00Z,114479.0
70186.0,43054,2.0067821805174897,Avalanche,2022-03-05T00:00:00Z,1015134.0
381553.0,6376,13.550815558343787,Ethereum,2022-03-05T00:00:00Z,1077981.0
63838.0,93910,0.920029815781067,Fantom,2022-03-05T00:00:00Z,953897.0
1691.0,23815,3.6279655679193783,Optimism,2022-03-05T00:00:00Z,23815.0
340536.0,37653,2.294637877459963,Polygon,2022-03-05T00:00:00Z,2542292.0
949405.0,28694,3.011082456262633,BNB Chain,2022-03-05T00:00:00Z,4621655.0
6309.0,28219,3.0617668946454515,Arbitrum,2022-03-05T00:00:00Z,30237.0
1527.0,28540,3.0273300630693765,Optimism,2022-03-06T00:00:00Z,28540.0
5967.0,17265,5.004344048653345,Gnosis Chain,2022-03-06T00:00:00Z,123829.0
80010.0,77657,1.1125848281545772,Fantom,2022-03-06T00:00:00Z,1146538.0
400111.0,6421,13.455847998754088,Ethereum,2022-03-06T00:00:00Z,1123245.0
6764.0,31339,2.756948211493666,Arbitrum,2022-03-06T00:00:00Z,34519.0
363210.0,38506,2.243806160078949,Polygon,2022-03-06T00:00:00Z,2738351.0
75567.0,43402,1.990691673194784,Avalanche,2022-03-06T00:00:00Z,1005864.0
892986.0,28544,3.0269058295964126,BNB Chain,2022-03-06T00:00:00Z,4400332.0
5660.0,17270,5.002895193977997,Gnosis Chain,2022-03-07T00:00:00Z,138451.0
73534.0,84419,1.0234662812873878,Fantom,2022-03-07T00:00:00Z,1138164.0
402114.0,6446,13.403661185231153,Ethereum,2022-03-07T00:00:00Z,1174568.0
381321.0,39905,2.1651422127552937,Polygon,2022-03-07T00:00:00Z,2847341.0
1893.0,36432,2.3715415019762847,Optimism,2022-03-07T00:00:00Z,36432.0
12505.0,56307,1.5344450956364215,Arbitrum,2022-03-07T00:00:00Z,61283.0
90941.0,42675,2.024604569420035,Avalanche,2022-03-07T00:00:00Z,787900.0
959180.0,28690,3.011502265597769,BNB Chain,2022-03-07T00:00:00Z,4951593.0
83706.0,42548,2.030647739024161,Avalanche,2022-03-08T00:00:00Z,727287.0
15289.0,65144,1.3262925211838388,Arbitrum,2022-03-08T00:00:00Z,71260.0
927137.0,28630,3.01781348236116,BNB Chain,2022-03-08T00:00:00Z,4673736.0
463263.0,6392,13.516896120150188,Ethereum,2022-03-08T00:00:00Z,1195626.0
433925.0,39292,2.198920899928739,Polygon,2022-03-08T00:00:00Z,2960099.0
70952.0,85329,1.012551418626727,Fantom,2022-03-08T00:00:00Z,1120716.0
6810.0,17235,5.013054830287206,Gnosis Chain,2022-03-08T00:00:00Z,127593.0
1792.0,36763,2.350189048771863,Optimism,2022-03-08T00:00:00Z,36763.0
1002185.0,28585,3.022564281966066,BNB Chain,2022-03-09T00:00:00Z,4896899.0
442377.0,6508,13.2759680393362,Ethereum,2022-03-09T00:00:00Z,1178322.0
376868.0,39052,2.212434702448018,Polygon,2022-03-09T00:00:00Z,3023069.0
18055.0,65779,1.3134891074659083,Arbitrum,2022-03-09T00:00:00Z,71514.0
80277.0,42801,2.0186444241956965,Avalanche,2022-03-09T00:00:00Z,755018.0
2441.0,37875,2.281188118811881,Optimism,2022-03-09T00:00:00Z,37875.0
67302.0,88175,0.9798695775446556,Fantom,2022-03-09T00:00:00Z,1012577.0
7465.0,16521,5.229707644815689,Gnosis Chain,2022-03-09T00:00:00Z,135453.0
977308.0,28468,3.034986651679078,BNB Chain,2022-03-10T00:00:00Z,4878789.0
78406.0,42326,2.0412984926522704,Avalanche,2022-03-10T00:00:00Z,747298.0
7927.0,16270,5.3103872157344805,Gnosis Chain,2022-03-10T00:00:00Z,140944.0
515247.0,6480,13.333333333333334,Ethereum,2022-03-10T00:00:00Z,1229591.0
2744.0,44041,1.961808314979224,Optimism,2022-03-10T00:00:00Z,44041.0
63643.0,88306,0.9784159626752428,Fantom,2022-03-10T00:00:00Z,1014475.0
9949.0,44353,1.9480080265145536,Arbitrum,2022-03-10T00:00:00Z,47547.0
305320.0,29876,2.8919534074173248,Polygon,2022-03-10T00:00:00Z,2181230.0
14423.0,17185,5.027640384055863,Gnosis Chain,2022-03-11T00:00:00Z,151138.0
2611.0,37214,2.321706884505831,Optimism,2022-03-11T00:00:00Z,37214.0
11177.0,49756,1.736473993086261,Arbitrum,2022-03-11T00:00:00Z,53198.0
63289.0,87900,0.9829351535836176,Fantom,2022-03-11T00:00:00Z,988189.0
85484.0,40175,2.150591163658992,Avalanche,2022-03-11T00:00:00Z,782101.0
402426.0,6331,13.647133154320011,Ethereum,2022-03-11T00:00:00Z,1119334.0
903819.0,28700,3.010452961672474,BNB Chain,2022-03-11T00:00:00Z,4633002.0
324734.0,31169,2.771984985081331,Polygon,2022-03-11T00:00:00Z,2351780.0
371571.0,35805,2.4130708001675742,Polygon,2022-03-12T00:00:00Z,2485261.0
78346.0,42618,2.0273124032099115,Avalanche,2022-03-12T00:00:00Z,776855.0
69292.0,88416,0.977198697068404,Fantom,2022-03-12T00:00:00Z,961086.0
2753.0,22368,3.862660944206009,Optimism,2022-03-12T00:00:00Z,22368.0
7556.0,17231,5.014218559572863,Gnosis Chain,2022-03-12T00:00:00Z,96682.0
875125.0,28752,3.005008347245409,BNB Chain,2022-03-12T00:00:00Z,4615760.0
11129.0,56297,1.5347176581345363,Arbitrum,2022-03-12T00:00:00Z,58682.0
414792.0,6509,13.273928406821325,Ethereum,2022-03-12T00:00:00Z,1120627.0
74880.0,42102,2.0521590423257803,Avalanche,2022-03-13T00:00:00Z,786563.0
873979.0,28776,3.0025020850708923,BNB Chain,2022-03-13T00:00:00Z,4530927.0
59981.0,87067,0.9923392330044678,Fantom,2022-03-13T00:00:00Z,903709.0
326756.0,33562,2.574340027411954,Polygon,2022-03-13T00:00:00Z,2363038.0
6162.0,17225,5.015965166908563,Gnosis Chain,2022-03-13T00:00:00Z,100823.0
9207.0,42624,2.027027027027027,Arbitrum,2022-03-13T00:00:00Z,44570.0
2083.0,22920,3.769633507853403,Optimism,2022-03-13T00:00:00Z,22920.0
378537.0,6327,13.655761024182077,Ethereum,2022-03-13T00:00:00Z,1041827.0
9885.0,48882,1.767521787160918,Arbitrum,2022-03-14T00:00:00Z,52050.0
1001728.0,28634,3.017391911713348,BNB Chain,2022-03-14T00:00:00Z,4973138.0
2140.0,28450,3.036906854130053,Optimism,2022-03-14T00:00:00Z,28450.0
62126.0,86495,0.9989016706167988,Fantom,2022-03-14T00:00:00Z,884806.0
6239.0,17217,5.01829587036069,Gnosis Chain,2022-03-14T00:00:00Z,102201.0
380853.0,6458,13.378755032517809,Ethereum,2022-03-14T00:00:00Z,1097913.0
357846.0,36705,2.353902738046588,Polygon,2022-03-14T00:00:00Z,2645787.0
102653.0,42387,2.038360818175384,Avalanche,2022-03-14T00:00:00Z,844881.0
345145.0,35204,2.4542665606181115,Polygon,2022-03-15T00:00:00Z,2774437.0
118926.0,41558,2.079022089609702,Avalanche,2022-03-15T00:00:00Z,861336.0
6553.0,17183,5.028225571786067,Gnosis Chain,2022-03-15T00:00:00Z,146499.0
59556.0,87428,0.9882417532140731,Fantom,2022-03-15T00:00:00Z,880487.0
10755.0,52767,1.637387003240662,Arbitrum,2022-03-15T00:00:00Z,55317.0
1899.0,27622,3.127941495909058,Optimism,2022-03-15T00:00:00Z,27622.0
990975.0,28735,3.0067861492952845,BNB Chain,2022-03-15T00:00:00Z,5081054.0
448355.0,6405,13.489461358313818,Ethereum,2022-03-15T00:00:00Z,1190207.0
387156.0,35231,2.452385683063212,Polygon,2022-03-16T00:00:00Z,2965880.0
11081.0,58605,1.474276938827745,Arbitrum,2022-03-16T00:00:00Z,63500.0
1033794.0,28667,3.0139184428088046,BNB Chain,2022-03-16T00:00:00Z,4929310.0
2851.0,45719,1.8898051138476344,Optimism,2022-03-16T00:00:00Z,45719.0
80850.0,41299,2.0920603404440787,Avalanche,2022-03-16T00:00:00Z,783542.0
506926.0,6391,13.519011109372554,Ethereum,2022-03-16T00:00:00Z,1236011.0
58785.0,86816,0.9952082565425728,Fantom,2022-03-16T00:00:00Z,903561.0
7391.0,17261,5.005503736747581,Gnosis Chain,2022-03-16T00:00:00Z,211608.0
391956.0,6426,13.445378151260504,Ethereum,2022-03-17T00:00:00Z,1174532.0
62129.0,88504,0.9762270631835848,Fantom,2022-03-17T00:00:00Z,875519.0
8095.0,17262,5.005213764337852,Gnosis Chain,2022-03-17T00:00:00Z,157962.0
408294.0,34963,2.471183822898493,Polygon,2022-03-17T00:00:00Z,2894791.0
2711.0,29603,2.91862311252238,Optimism,2022-03-17T00:00:00Z,29603.0
87939.0,40510,2.132806714391508,Avalanche,2022-03-17T00:00:00Z,818057.0
1015548.0,28694,3.011082456262633,BNB Chain,2022-03-17T00:00:00Z,5102480.0
12504.0,57090,1.5133998949027851,Arbitrum,2022-03-17T00:00:00Z,60147.0
965967.0,28652,3.01549630043278,BNB Chain,2022-03-18T00:00:00Z,4769994.0
56797.0,88515,0.9761057447890188,Fantom,2022-03-18T00:00:00Z,789622.0
377444.0,36739,2.351724325648493,Polygon,2022-03-18T00:00:00Z,2936544.0
8524.0,17273,5.002026283795519,Gnosis Chain,2022-03-18T00:00:00Z,147927.0
11359.0,51181,1.6881264531759832,Arbitrum,2022-03-18T00:00:00Z,55490.0
515454.0,6418,13.462137737612965,Ethereum,2022-03-18T00:00:00Z,1265944.0
82546.0,41504,2.081727062451812,Avalanche,2022-03-18T00:00:00Z,812355.0
2633.0,31170,2.771896053897979,Optimism,2022-03-18T00:00:00Z,31170.0
9813.0,46326,1.865043388162155,Arbitrum,2022-03-19T00:00:00Z,48398.0
5418.0,17275,5.001447178002894,Gnosis Chain,2022-03-19T00:00:00Z,123747.0
80412.0,41931,2.06052801030264,Avalanche,2022-03-19T00:00:00Z,814821.0
1012679.0,28604,3.0205565655153124,BNB Chain,2022-03-19T00:00:00Z,5191678.0
55854.0,87631,0.9859524597459804,Fantom,2022-03-19T00:00:00Z,784334.0
3321.0,32980,2.619769557307459,Optimism,2022-03-19T00:00:00Z,32980.0
367441.0,35857,2.409571352873916,Polygon,2022-03-19T00:00:00Z,2904095.0
414434.0,6449,13.397425957512793,Ethereum,2022-03-19T00:00:00Z,1127607.0
74923.0,42025,2.055919095776324,Avalanche,2022-03-20T00:00:00Z,774910.0
5722.0,17277,5.000868206285814,Gnosis Chain,2022-03-20T00:00:00Z,106968.0
53946.0,89972,0.9602987596141022,Fantom,2022-03-20T00:00:00Z,657093.0
404591.0,6426,13.445378151260504,Ethereum,2022-03-20T00:00:00Z,1119066.0
10429.0,50829,1.6998170335831908,Arbitrum,2022-03-20T00:00:00Z,53226.0
2399.0,33236,2.599590805151041,Optimism,2022-03-20T00:00:00Z,33236.0
376397.0,39343,2.196070457260504,Polygon,2022-03-20T00:00:00Z,2843202.0
918577.0,28500,3.031578947368421,BNB Chain,2022-03-20T00:00:00Z,4865003.0
440463.0,6407,13.485250507257687,Ethereum,2022-03-21T00:00:00Z,1162829.0
57347.0,89738,0.9628028260045912,Fantom,2022-03-21T00:00:00Z,719306.0
383955.0,38785,2.227665334536548,Polygon,2022-03-21T00:00:00Z,2829785.0
11172.0,54699,1.5795535567377832,Arbitrum,2022-03-21T00:00:00Z,57450.0
79203.0,41937,2.060233206953287,Avalanche,2022-03-21T00:00:00Z,821038.0
2357.0,34863,2.4782720936236124,Optimism,2022-03-21T00:00:00Z,34863.0
6103.0,17265,5.004344048653345,Gnosis Chain,2022-03-21T00:00:00Z,108075.0
1097808.0,28099,3.07484252108616,BNB Chain,2022-03-21T00:00:00Z,6172067.0
85334.0,41940,2.060085836909871,Avalanche,2022-03-22T00:00:00Z,836793.0
5954.0,17277,5.000868206285814,Gnosis Chain,2022-03-22T00:00:00Z,100370.0
476497.0,6446,13.403661185231153,Ethereum,2022-03-22T00:00:00Z,1220571.0
1101478.0,28463,3.0355197976320136,BNB Chain,2022-03-22T00:00:00Z,5667075.0
393198.0,39518,2.186345462827066,Polygon,2022-03-22T00:00:00Z,3196848.0
12635.0,61829,1.3974025133836874,Arbitrum,2022-03-22T00:00:00Z,66249.0
2487.0,36235,2.3844349385952808,Optimism,2022-03-22T00:00:00Z,36235.0
59536.0,84732,1.0196855969409433,Fantom,2022-03-22T00:00:00Z,912810.0
16133.0,94237,0.9168373356537242,Arbitrum,2022-03-23T00:00:00Z,103030.0
65012.0,88536,0.9758742206560044,Fantom,2022-03-23T00:00:00Z,757533.0
424379.0,39466,2.189226169360969,Polygon,2022-03-23T00:00:00Z,3139083.0
83533.0,42111,2.051720453088267,Avalanche,2022-03-23T00:00:00Z,833563.0
6488.0,17273,5.002026283795519,Gnosis Chain,2022-03-23T00:00:00Z,108956.0
1099093.0,28665,3.014128728414443,BNB Chain,2022-03-23T00:00:00Z,5509957.0
420746.0,6440,13.416149068322982,Ethereum,2022-03-23T00:00:00Z,1164437.0
3250.0,42073,2.0535735507332493,Optimism,2022-03-23T00:00:00Z,42073.0
398208.0,39016,2.2144761123641583,Polygon,2022-03-24T00:00:00Z,3227993.0
1117521.0,28721,3.0082518018174853,BNB Chain,2022-03-24T00:00:00Z,5861517.0
81516.0,42445,2.0355754505831074,Avalanche,2022-03-24T00:00:00Z,845987.0
63392.0,83160,1.0389610389610389,Fantom,2022-03-24T00:00:00Z,878057.0
3153.0,50623,1.7067340931987436,Optimism,2022-03-24T00:00:00Z,50623.0
7122.0,17257,5.006663962450021,Gnosis Chain,2022-03-24T00:00:00Z,141042.0
401425.0,6424,13.449564134495642,Ethereum,2022-03-24T00:00:00Z,1151969.0
17594.0,93742,0.9216786499114592,Arbitrum,2022-03-24T00:00:00Z,100366.0
398010.0,6424,13.449564134495642,Ethereum,2022-03-25T00:00:00Z,1146814.0
7986.0,16349,5.284726894611291,Gnosis Chain,2022-03-25T00:00:00Z,131250.0
71350.0,83543,1.0341979579378284,Fantom,2022-03-25T00:00:00Z,923239.0
77359.0,42478,2.033994067517303,Avalanche,2022-03-25T00:00:00Z,835494.0
