Date(UTC),PRICE,TOKEN
2022-05-31,1967.3865018411293,Ethereum (ETH)
2022-05-31,0.407651071289409,Fantom (FTM)
2022-06-01,0.3888316314597713,Fantom (FTM)
2022-06-01,25.334864564099355,Avalanche (AVAX)
2022-06-01,1898.696920594737,Ethereum (ETH)
2022-06-01,0.6335431636772618,Polygon (MATIC)
2022-06-01,312.8078091483357,Binance (BNB)
2022-06-02,303.5029488413965,Binance (BNB)
2022-06-02,0.3680508811202825,Fantom (FTM)
2022-06-02,1821.754433074679,Ethereum (ETH)
2022-06-02,23.806310024369026,Avalanche (AVAX)
2022-06-02,0.6057213949138927,Polygon (MATIC)
2022-06-03,0.3633897420636204,Fantom (FTM)
2022-06-03,1788.2511265173105,Ethereum (ETH)
2022-06-03,301.29113718234595,Binance (BNB)
2022-06-03,0.5965183198180893,Polygon (MATIC)
2022-06-03,23.42166485336275,Avalanche (AVAX)
2022-06-04,0.3505186317583489,Fantom (FTM)
2022-06-04,1773.087437424213,Ethereum (ETH)
2022-06-04,299.4287475123662,Binance (BNB)
2022-06-04,23.147154222858607,Avalanche (AVAX)
2022-06-04,0.5917368778948477,Polygon (MATIC)
2022-06-05,24.499267684502765,Avalanche (AVAX)
2022-06-05,0.350716276811078,Fantom (FTM)
2022-06-05,1799.1563108009602,Ethereum (ETH)
2022-06-05,298.36785352895805,Binance (BNB)
2022-06-05,0.5938917229067732,Polygon (MATIC)
2022-06-06,1874.475431782576,Ethereum (ETH)
2022-06-06,26.250263436530336,Avalanche (AVAX)
2022-06-06,303.75248426924003,Binance (BNB)
2022-06-06,0.6308859231116396,Polygon (MATIC)
2022-06-06,0.3697745953520606,Fantom (FTM)
2022-06-07,0.3480168883397868,Fantom (FTM)
2022-06-07,284.54832858006847,Binance (BNB)
2022-06-07,0.6014197274194504,Polygon (MATIC)
2022-06-07,24.22773778308556,Avalanche (AVAX)
2022-06-07,1778.8450682269474,Ethereum (ETH)
2022-06-08,24.426296175264163,Avalanche (AVAX)
2022-06-08,1803.0556122344408,Ethereum (ETH)
2022-06-08,290.0045358629021,Binance (BNB)
2022-06-08,0.6130172684593611,Polygon (MATIC)
2022-06-08,0.3473716461322677,Fantom (FTM)
2022-06-09,0.6246308176396747,Polygon (MATIC)
2022-06-09,24.492848507458216,Avalanche (AVAX)
2022-06-09,289.5490147029213,Binance (BNB)
2022-06-09,1797.8868701805193,Ethereum (ETH)
2022-06-09,0.3389014308821817,Fantom (FTM)
2022-06-10,0.6250085854899825,Polygon (MATIC)
2022-06-10,288.7846933861153,Binance (BNB)
2022-06-10,0.3240074338967001,Fantom (FTM)
2022-06-10,1741.9175133646245,Ethereum (ETH)
2022-06-10,23.514495253232443,Avalanche (AVAX)
2022-06-11,0.5732386502591609,Polygon (MATIC)
2022-06-11,0.2980116952743659,Fantom (FTM)
2022-06-11,1597.5221211852988,Ethereum (ETH)
2022-06-11,279.9097081156841,Binance (BNB)
2022-06-11,21.470832375640065,Avalanche (AVAX)
2022-06-12,260.7967431126118,Binance (BNB)
2022-06-12,18.650387853126382,Avalanche (AVAX)
2022-06-12,0.5212482706667536,Polygon (MATIC)
2022-06-12,1482.0737475612923,Ethereum (ETH)
2022-06-12,0.2490938896425269,Fantom (FTM)
2022-06-13,0.2170715207971036,Fantom (FTM)
2022-06-13,1271.8181885463175,Ethereum (ETH)
2022-06-13,230.5001869651684,Binance (BNB)
2022-06-13,0.4427403587212311,Polygon (MATIC)
2022-06-13,15.889630809643927,Avalanche (AVAX)
2022-06-14,16.238911822128195,Avalanche (AVAX)
2022-06-14,221.49618932312325,Binance (BNB)
2022-06-14,0.420986028155219,Polygon (MATIC)
2022-06-14,1195.0977820472758,Ethereum (ETH)
2022-06-14,0.2385828975636345,Fantom (FTM)
2022-06-15,16.03654508813543,Avalanche (AVAX)
2022-06-15,215.07643644283263,Binance (BNB)
2022-06-15,0.2280226996264109,Fantom (FTM)
2022-06-15,1137.8661672191267,Ethereum (ETH)
2022-06-15,0.3956954084980462,Polygon (MATIC)
2022-06-16,220.6046968639483,Binance (BNB)
2022-06-16,0.2363751512872551,Fantom (FTM)
2022-06-16,1143.921480677122,Ethereum (ETH)
2022-06-16,0.4042032523531928,Polygon (MATIC)
2022-06-16,16.806740850102273,Avalanche (AVAX)
2022-06-17,1086.8144002299557,Ethereum (ETH)
2022-06-17,0.3963452210784706,Polygon (MATIC)
2022-06-17,0.2379382661036088,Fantom (FTM)
2022-06-17,16.14920949270878,Avalanche (AVAX)
2022-06-17,216.0256086901176,Binance (BNB)
2022-06-18,203.3541754889035,Binance (BNB)
2022-06-18,0.3669485117943409,Polygon (MATIC)
2022-06-18,0.2252579267170632,Fantom (FTM)
2022-06-18,15.184921678956334,Avalanche (AVAX)
2022-06-18,1019.3505895234408,Ethereum (ETH)
2022-06-19,203.6180627687581,Binance (BNB)
2022-06-19,0.226898373636995,Fantom (FTM)
2022-06-19,1034.6066946322626,Ethereum (ETH)
2022-06-19,14.970085255535352,Avalanche (AVAX)
2022-06-19,0.3520350138470424,Polygon (MATIC)
2022-06-20,1105.556143339897,Ethereum (ETH)
2022-06-20,16.57842607474923,Avalanche (AVAX)
2022-06-20,0.2489126666934712,Fantom (FTM)
2022-06-20,0.3861072849896426,Polygon (MATIC)
2022-06-20,212.23511263561105,Binance (BNB)
2022-06-21,0.427229695825078,Polygon (MATIC)
2022-06-21,17.455869188372795,Avalanche (AVAX)
2022-06-21,221.2022585398554,Binance (BNB)
2022-06-21,1144.466429129924,Ethereum (ETH)
2022-06-21,0.271459960552269,Fantom (FTM)
2022-06-22,215.7343271938651,Binance (BNB)
2022-06-22,0.2614986958835474,Fantom (FTM)
2022-06-22,1086.8285504554865,Ethereum (ETH)
2022-06-22,16.519229752673898,Avalanche (AVAX)
2022-06-22,0.4207084567873601,Polygon (MATIC)
2022-06-23,0.5056477185870609,Polygon (MATIC)
2022-06-23,1099.628206029662,Ethereum (ETH)
2022-06-23,17.3949306028051,Avalanche (AVAX)
2022-06-23,222.82775542485496,Binance (BNB)
2022-06-23,0.2652981506939648,Fantom (FTM)
2022-06-24,234.93919386913305,Binance (BNB)
2022-06-24,1182.4406405674006,Ethereum (ETH)
2022-06-24,0.2799622793444282,Fantom (FTM)
2022-06-24,19.4454965200209,Avalanche (AVAX)
2022-06-24,0.5959055982846208,Polygon (MATIC)
2022-06-25,237.31165631183967,Binance (BNB)
2022-06-25,0.301009815126224,Fantom (FTM)
2022-06-25,1215.8281119737346,Ethereum (ETH)
2022-06-25,20.764937754014,Avalanche (AVAX)
2022-06-25,0.5972718891262006,Polygon (MATIC)
2022-06-26,0.5948274642201308,Polygon (MATIC)
2022-06-26,0.3006063762983706,Fantom (FTM)
2022-06-26,20.906845863432864,Avalanche (AVAX)
2022-06-26,238.8932005529267,Binance (BNB)
2022-06-26,1234.1515550908744,Ethereum (ETH)
2022-06-27,20.17318274809211,Avalanche (AVAX)
2022-06-27,0.5590838659129183,Polygon (MATIC)
2022-06-27,0.2837066992025822,Fantom (FTM)
2022-06-27,1209.9394632267354,Ethereum (ETH)
2022-06-27,236.1445254887955,Binance (BNB)
2022-06-28,19.30737546803749,Avalanche (AVAX)
2022-06-28,1189.529963860483,Ethereum (ETH)
2022-06-28,0.5290664194499297,Polygon (MATIC)
2022-06-28,0.279147859862497,Fantom (FTM)
2022-06-28,235.08911065282385,Binance (BNB)
2022-06-29,0.2652778430675901,Fantom (FTM)
2022-06-29,1123.9131392666857,Ethereum (ETH)
2022-06-29,17.985492035290186,Avalanche (AVAX)
2022-06-29,221.3783750213517,Binance (BNB)
2022-06-29,0.514226865266634,Polygon (MATIC)
2022-06-30,1046.5306553440014,Ethereum (ETH)
2022-06-30,0.2466093403069259,Fantom (FTM)
2022-06-30,213.1776336734948,Binance (BNB)
2022-06-30,16.53772533395879,Avalanche (AVAX)
2022-06-30,0.45597268402414,Polygon (MATIC)
2022-07-01,16.363326947266813,Avalanche (AVAX)
2022-07-01,1064.443832311481,Ethereum (ETH)
2022-07-01,0.2505009784157517,Fantom (FTM)
2022-07-01,0.4704705178484801,Polygon (MATIC)
2022-07-01,219.27047863510245,Binance (BNB)
2022-07-02,1053.1870963914769,Ethereum (ETH)
2022-07-02,16.290731605514804,Avalanche (AVAX)
2022-07-02,216.58889771278123,Binance (BNB)
2022-07-02,0.243115724804635,Fantom (FTM)
2022-07-02,0.4685322692494683,Polygon (MATIC)
2022-07-03,0.2491541874041812,Fantom (FTM)
2022-07-03,16.185289187210866,Avalanche (AVAX)
2022-07-03,1061.298646592649,Ethereum (ETH)
2022-07-03,217.27141990760768,Binance (BNB)
2022-07-03,0.4712941905483002,Polygon (MATIC)
2022-07-04,221.97293185340385,Binance (BNB)
2022-07-04,17.051987120943945,Avalanche (AVAX)
2022-07-04,0.467303364320232,Polygon (MATIC)
2022-07-04,0.2567566808583544,Fantom (FTM)
2022-07-04,1088.6940898175662,Ethereum (ETH)
2022-07-05,229.4950952393262,Binance (BNB)
2022-07-05,0.511104988156952,Polygon (MATIC)
2022-07-05,0.259338059450912,Fantom (FTM)
2022-07-05,1130.615594767653,Ethereum (ETH)
2022-07-05,17.520858091743786,Avalanche (AVAX)
2022-07-06,235.38806281039248,Binance (BNB)
2022-07-06,0.2569128701824924,Fantom (FTM)
2022-07-06,18.50700281547267,Avalanche (AVAX)
2022-07-06,0.5132892945886862,Polygon (MATIC)
2022-07-06,1141.7691884538049,Ethereum (ETH)
2022-07-07,0.537609193491648,Polygon (MATIC)
2022-07-07,238.64449621890412,Binance (BNB)
2022-07-07,0.266519270467681,Fantom (FTM)
2022-07-07,19.609269365034528,Avalanche (AVAX)
2022-07-07,1198.7088996615362,Ethereum (ETH)
2022-07-08,241.2148425058774,Binance (BNB)
2022-07-08,0.2777224470415432,Fantom (FTM)
2022-07-08,1233.9433687270837,Ethereum (ETH)
2022-07-08,20.11173041516944,Avalanche (AVAX)
2022-07-08,0.5816736820508349,Polygon (MATIC)
2022-07-09,0.2806502766802816,Fantom (FTM)
2022-07-09,0.5940455081410377,Polygon (MATIC)
2022-07-09,1218.4504304337845,Ethereum (ETH)
2022-07-09,242.9439291132605,Binance (BNB)
2022-07-09,19.95710345507468,Avalanche (AVAX)
2022-07-10,0.2701378400935483,Fantom (FTM)
2022-07-10,1182.6641032342636,Ethereum (ETH)
2022-07-10,0.5718577138546344,Polygon (MATIC)
2022-07-10,235.98918042266607,Binance (BNB)
2022-07-10,19.33724370679715,Avalanche (AVAX)
2022-07-11,0.2596625685502219,Fantom (FTM)
2022-07-11,1142.6235735936389,Ethereum (ETH)
2022-07-11,0.563579937514765,Polygon (MATIC)
2022-07-11,18.387574442223887,Avalanche (AVAX)
2022-07-11,231.0830993818829,Binance (BNB)
2022-07-12,1070.3341852285068,Ethereum (ETH)
2022-07-12,0.5694378965468263,Polygon (MATIC)
2022-07-12,0.2439240534715679,Fantom (FTM)
2022-07-12,224.39404953884667,Binance (BNB)
2022-07-12,17.54501404514077,Avalanche (AVAX)
2022-07-13,1066.5015937931555,Ethereum (ETH)
2022-07-13,0.5600292580113526,Polygon (MATIC)
2022-07-13,17.462436895043346,Avalanche (AVAX)
2022-07-13,224.30989558331163,Binance (BNB)
2022-07-13,0.2350753900331307,Fantom (FTM)
2022-07-14,18.75738690403536,Avalanche (AVAX)
2022-07-14,0.6526278370344479,Polygon (MATIC)
2022-07-14,0.2431595538995468,Fantom (FTM)
2022-07-14,1125.890263244304,Ethereum (ETH)
2022-07-14,232.8129136754397,Binance (BNB)
2022-07-15,237.92826028439,Binance (BNB)
2022-07-15,1218.9545272893683,Ethereum (ETH)
2022-07-15,19.69286527866069,Avalanche (AVAX)
2022-07-15,0.2568178650447364,Fantom (FTM)
2022-07-15,0.6998036386958777,Polygon (MATIC)
2022-07-16,240.20565498857584,Binance (BNB)
2022-07-16,1255.8096762506989,Ethereum (ETH)
2022-07-16,19.801745401874413,Avalanche (AVAX)
2022-07-16,0.7049659132937752,Polygon (MATIC)
2022-07-16,0.2541452036063266,Fantom (FTM)
2022-07-17,21.22806246383624,Avalanche (AVAX)
2022-07-17,0.2616892831330646,Fantom (FTM)
2022-07-17,250.553233187124,Binance (BNB)
2022-07-17,1351.0803309254395,Ethereum (ETH)
2022-07-17,0.7563496315332615,Polygon (MATIC)
2022-07-18,0.2770229747520755,Fantom (FTM)
2022-07-18,1456.6300371754598,Ethereum (ETH)
2022-07-18,257.8519782698245,Binance (BNB)
2022-07-18,0.8818487408983076,Polygon (MATIC)
2022-07-18,22.91603082590252,Avalanche (AVAX)
2022-07-19,264.0070869349917,Binance (BNB)
2022-07-19,1546.3896730813888,Ethereum (ETH)
2022-07-19,0.9190876991446866,Polygon (MATIC)
2022-07-19,0.3238612125296978,Fantom (FTM)
2022-07-19,24.34327753738257,Avalanche (AVAX)
2022-07-20,0.3336974415970835,Fantom (FTM)
2022-07-20,0.8988032389907736,Polygon (MATIC)
2022-07-20,24.96725229561648,Avalanche (AVAX)
2022-07-20,1560.4815556459268,Ethereum (ETH)
2022-07-20,266.6949206291137,Binance (BNB)
2022-07-21,0.8697417512040754,Polygon (MATIC)
2022-07-21,24.0791620438614,Avalanche (AVAX)
2022-07-21,258.7893092683384,Binance (BNB)
2022-07-21,0.3142518035411156,Fantom (FTM)
2022-07-21,1522.785656316605,Ethereum (ETH)
2022-07-22,266.44500314460055,Binance (BNB)
2022-07-22,24.6790763993278,Avalanche (AVAX)
2022-07-22,1583.8070059811855,Ethereum (ETH)
2022-07-22,0.3280019250922049,Fantom (FTM)
2022-07-22,0.8902033603162143,Polygon (MATIC)
2022-07-23,23.781027053846763,Avalanche (AVAX)
2022-07-23,261.5562756699159,Binance (BNB)
2022-07-23,1544.31567837773,Ethereum (ETH)
2022-07-23,0.8513429625818364,Polygon (MATIC)
2022-07-23,0.3381145626687798,Fantom (FTM)
2022-07-24,1594.18861210011,Ethereum (ETH)
2022-07-24,23.911506560854928,Avalanche (AVAX)
2022-07-24,0.343585476577803,Fantom (FTM)
2022-07-24,262.40236009130007,Binance (BNB)
2022-07-24,0.8727960086391116,Polygon (MATIC)
2022-07-25,1523.4991214862278,Ethereum (ETH)
2022-07-25,0.8301131210451258,Polygon (MATIC)
2022-07-25,255.194449624282,Binance (BNB)
2022-07-25,0.3224411096324552,Fantom (FTM)
2022-07-25,22.14376862597612,Avalanche (AVAX)
2022-07-26,20.4152687202067,Avalanche (AVAX)
2022-07-26,1404.5891909251252,Ethereum (ETH)
2022-07-26,243.5609745657504,Binance (BNB)
2022-07-26,0.2973466123711049,Fantom (FTM)
2022-07-26,0.7534954309059516,Polygon (MATIC)
2022-07-27,21.424461312893506,Avalanche (AVAX)
2022-07-27,0.8161867296142739,Polygon (MATIC)
2022-07-27,1496.438280038371,Ethereum (ETH)
2022-07-27,257.538301113945,Binance (BNB)
2022-07-27,0.3063083472529705,Fantom (FTM)
2022-07-28,271.39448766194386,Binance (BNB)
2022-07-28,23.41827657641697,Avalanche (AVAX)
2022-07-28,0.9026500281931252,Polygon (MATIC)
2022-07-28,0.330414295591561,Fantom (FTM)
2022-07-28,1667.271126513613,Ethereum (ETH)
2022-07-29,0.9486959272734802,Polygon (MATIC)
2022-07-29,287.0083498333637,Binance (BNB)
2022-07-29,24.49857268503492,Avalanche (AVAX)
2022-07-29,0.3383809022494894,Fantom (FTM)
2022-07-29,1715.09588350147,Ethereum (ETH)
2022-07-30,24.68699135626811,Avalanche (AVAX)
2022-07-30,1711.0306909841563,Ethereum (ETH)
2022-07-30,0.3455278056689289,Fantom (FTM)
2022-07-30,292.6263151976467,Binance (BNB)
2022-07-30,0.9440771026012368,Polygon (MATIC)
2022-07-31,291.3649474632542,Binance (BNB)
2022-07-31,0.9550305784556388,Polygon (MATIC)
2022-07-31,24.541569382172955,Avalanche (AVAX)
2022-07-31,0.3433876033378903,Fantom (FTM)
2022-07-31,1704.3655139983234,Ethereum (ETH)
2022-08-01,0.3385737777949808,Fantom (FTM)
2022-08-01,23.736447988181983,Avalanche (AVAX)
2022-08-01,1668.0424380931383,Ethereum (ETH)
2022-08-01,285.5690116228013,Binance (BNB)
2022-08-01,0.9199028514749024,Polygon (MATIC)
2022-08-02,23.62404096613572,Avalanche (AVAX)
2022-08-02,1636.5192004338353,Ethereum (ETH)
2022-08-02,0.3427046133909161,Fantom (FTM)
2022-08-02,0.894522652749511,Polygon (MATIC)
2022-08-02,284.0392641365753,Binance (BNB)
2022-08-03,1640.6375863731878,Ethereum (ETH)
2022-08-03,0.8913863439890414,Polygon (MATIC)
2022-08-03,0.3347482919320767,Fantom (FTM)
2022-08-03,23.28143073318564,Avalanche (AVAX)
2022-08-03,290.7056532025634,Binance (BNB)
2022-08-04,304.1430361022948,Binance (BNB)
2022-08-04,0.3557928977689546,Fantom (FTM)
2022-08-04,0.8974559817735506,Polygon (MATIC)
2022-08-04,23.422192198828807,Avalanche (AVAX)
2022-08-04,1620.549877967253,Ethereum (ETH)
2022-08-05,0.9152716399178824,Polygon (MATIC)
2022-08-05,314.8426032688611,Binance (BNB)
2022-08-05,0.3750729314802906,Fantom (FTM)
2022-08-05,1670.6565218670264,Ethereum (ETH)
2022-08-05,24.114963279278825,Avalanche (AVAX)
2022-08-06,316.512537461196,Binance (BNB)
2022-08-06,0.3749698563463072,Fantom (FTM)
2022-08-06,25.71692712461672,Avalanche (AVAX)
2022-08-06,1717.4250024266282,Ethereum (ETH)
2022-08-06,0.9242988899636216,Polygon (MATIC)
2022-08-07,1694.1913881607347,Ethereum (ETH)
2022-08-07,317.02380074109607,Binance (BNB)
2022-08-07,0.3685931366916885,Fantom (FTM)
2022-08-07,27.01460082100071,Avalanche (AVAX)
2022-08-07,0.9109000956414808,Polygon (MATIC)
2022-08-08,327.04399614792635,Binance (BNB)
2022-08-08,0.3810844788210896,Fantom (FTM)
2022-08-08,28.68877258096309,Avalanche (AVAX)
2022-08-08,0.9290967079211124,Polygon (MATIC)
2022-08-08,1755.3549141269982,Ethereum (ETH)
2022-08-09,1731.1807241422289,Ethereum (ETH)
2022-08-09,0.3739031451619139,Fantom (FTM)
2022-08-09,0.9053633956596728,Polygon (MATIC)
2022-08-09,27.784676284634084,Avalanche (AVAX)
2022-08-09,322.0748236275289,Binance (BNB)
2022-08-10,324.6470810337733,Binance (BNB)
2022-08-10,0.389941413583879,Fantom (FTM)
2022-08-10,1757.2264978137036,Ethereum (ETH)
2022-08-10,28.41591513810576,Avalanche (AVAX)
2022-08-10,0.9068863660494964,Polygon (MATIC)
2022-08-11,0.9361998031812512,Polygon (MATIC)
2022-08-11,0.4003411349927688,Fantom (FTM)
2022-08-11,1891.553364354796,Ethereum (ETH)
2022-08-11,329.44786323224565,Binance (BNB)
2022-08-11,29.307248319312585,Avalanche (AVAX)
2022-08-12,0.3959590665636563,Fantom (FTM)
2022-08-12,0.9221022495259136,Polygon (MATIC)
2022-08-12,1896.059503448072,Ethereum (ETH)
2022-08-12,28.8833502610261,Avalanche (AVAX)
2022-08-12,323.39452887515245,Binance (BNB)
2022-08-13,29.52104638874391,Avalanche (AVAX)
2022-08-13,0.9982809871223453,Polygon (MATIC)
2022-08-13,327.5384347356857,Binance (BNB)
2022-08-13,1982.8949174890488,Ethereum (ETH)
2022-08-13,0.4035171449347307,Fantom (FTM)
2022-08-14,0.3982770008826508,Fantom (FTM)
2022-08-14,1.018274924038878,Polygon (MATIC)
2022-08-14,1974.4787269816527,Ethereum (ETH)
2022-08-14,28.931597886631383,Avalanche (AVAX)
2022-08-14,324.26458557058805,Binance (BNB)
2022-08-15,28.04191550197708,Avalanche (AVAX)
2022-08-15,1921.9934008035973,Ethereum (ETH)
2022-08-15,0.3836629103971465,Fantom (FTM)
2022-08-15,319.1616318812477,Binance (BNB)
2022-08-15,0.9742573243415186,Polygon (MATIC)
2022-08-16,0.3728465512542247,Fantom (FTM)
2022-08-16,1890.8458055628687,Ethereum (ETH)
2022-08-16,317.5141024575737,Binance (BNB)
2022-08-16,27.75783506100877,Avalanche (AVAX)
2022-08-16,0.9511562269287268,Polygon (MATIC)
2022-08-17,26.951588794265668,Avalanche (AVAX)
2022-08-17,0.3635527038131806,Fantom (FTM)
2022-08-17,0.9238837548312973,Polygon (MATIC)
2022-08-17,312.83453211543895,Binance (BNB)
2022-08-17,1868.2022325818832,Ethereum (ETH)
2022-08-18,0.8955070078507387,Polygon (MATIC)
2022-08-18,25.718876363612083,Avalanche (AVAX)
2022-08-18,306.15337643029056,Binance (BNB)
2022-08-18,0.3538378587576023,Fantom (FTM)
2022-08-18,1859.01375205236,Ethereum (ETH)
2022-08-19,0.8013987235906718,Polygon (MATIC)
2022-08-19,22.80654544682663,Avalanche (AVAX)
2022-08-19,286.16800991497644,Binance (BNB)
2022-08-19,1737.7012255741174,Ethereum (ETH)
2022-08-19,0.3102150629109995,Fantom (FTM)
2022-08-20,0.7937522168368463,Polygon (MATIC)
2022-08-20,0.3041360959610213,Fantom (FTM)
2022-08-20,1619.8220429081605,Ethereum (ETH)
2022-08-20,22.622973228326497,Avalanche (AVAX)
2022-08-20,285.4732321173484,Binance (BNB)
2022-08-21,0.304147109407374,Fantom (FTM)
2022-08-21,22.832137489228792,Avalanche (AVAX)
2022-08-21,294.90401276731154,Binance (BNB)
2022-08-21,0.8045681057064652,Polygon (MATIC)
2022-08-21,1609.9152816436558,Ethereum (ETH)
2022-08-22,0.2941584462568863,Fantom (FTM)
2022-08-22,1580.0630060513568,Ethereum (ETH)
2022-08-22,296.9038308195032,Binance (BNB)
2022-08-22,0.7959300051702877,Polygon (MATIC)
2022-08-22,22.32107153147805,Avalanche (AVAX)
2022-08-23,0.8170178998595279,Polygon (MATIC)
2022-08-23,1625.7713849335896,Ethereum (ETH)
2022-08-23,0.3012033048952135,Fantom (FTM)
2022-08-23,22.9193534737387,Avalanche (AVAX)
2022-08-23,298.0560330398455,Binance (BNB)
2022-08-24,23.23022438367856,Avalanche (AVAX)
2022-08-24,1651.857082453082,Ethereum (ETH)
2022-08-24,0.8205621956730744,Polygon (MATIC)
2022-08-24,297.579905833249,Binance (BNB)
2022-08-24,0.3037912213969104,Fantom (FTM)
2022-08-25,301.2105577326837,Binance (BNB)
2022-08-25,0.8190500746056744,Polygon (MATIC)
2022-08-25,0.3088600539246884,Fantom (FTM)
2022-08-25,1696.2158646268829,Ethereum (ETH)
2022-08-25,23.19831386618247,Avalanche (AVAX)
2022-08-26,22.26876871269553,Avalanche (AVAX)
2022-08-26,0.8029921235097798,Polygon (MATIC)
2022-08-26,0.2944086095831859,Fantom (FTM)
2022-08-26,293.0106669765976,Binance (BNB)
2022-08-26,1629.7157839440806,Ethereum (ETH)
2022-08-27,280.9119082402178,Binance (BNB)
2022-08-27,1503.5202845252725,Ethereum (ETH)
2022-08-27,0.7777103947233717,Polygon (MATIC)
2022-08-27,20.56280718283883,Avalanche (AVAX)
2022-08-27,0.2736454909004677,Fantom (FTM)
2022-08-28,0.8142906802359136,Polygon (MATIC)
2022-08-28,279.8816884241912,Binance (BNB)
2022-08-28,1487.5530295916114,Ethereum (ETH)
2022-08-28,0.2753166794568837,Fantom (FTM)
2022-08-28,19.906386462929053,Avalanche (AVAX)
2022-08-29,279.87189097345544,Binance (BNB)
2022-08-29,0.2720172718601209,Fantom (FTM)
2022-08-29,18.516175129875062,Avalanche (AVAX)
2022-08-29,1486.5951425659548,Ethereum (ETH)
2022-08-29,0.7929490106113541,Polygon (MATIC)
2022-08-30,0.2785783111419543,Fantom (FTM)
2022-08-30,1552.8695734486737,Ethereum (ETH)
2022-08-30,19.720796390448115,Avalanche (AVAX)
2022-08-30,285.76221121989937,Binance (BNB)
2022-08-30,0.817555632418957,Polygon (MATIC)
2022-08-31,19.601250614791056,Avalanche (AVAX)
2022-08-31,284.6523574974147,Binance (BNB)
2022-08-31,1577.3905277025135,Ethereum (ETH)
2022-08-31,0.280343272123763,Fantom (FTM)
2022-08-31,0.8322602163316943,Polygon (MATIC)
2022-09-01,19.00260493367161,Avalanche (AVAX)
2022-09-01,1558.1236379161403,Ethereum (ETH)
2022-09-01,0.2702776208851809,Fantom (FTM)
2022-09-01,276.5165600014055,Binance (BNB)
2022-09-01,0.8497175981545161,Polygon (MATIC)
2022-09-02,0.2719651232105575,Fantom (FTM)
2022-09-02,1593.0769808816358,Ethereum (ETH)
2022-09-02,0.883497102265953,Polygon (MATIC)
2022-09-02,278.3825756138678,Binance (BNB)
2022-09-02,19.163196989566835,Avalanche (AVAX)
2022-09-03,0.8785444815997991,Polygon (MATIC)
2022-09-03,0.268410573105383,Fantom (FTM)
2022-09-03,277.00238592627187,Binance (BNB)
2022-09-03,18.85181163092693,Avalanche (AVAX)
2022-09-03,1557.9613044892517,Ethereum (ETH)
2022-09-04,0.8854120931515502,Polygon (MATIC)
2022-09-04,278.1550477281218,Binance (BNB)
2022-09-04,1560.1930266927657,Ethereum (ETH)
2022-09-04,18.95314150050512,Avalanche (AVAX)
2022-09-04,0.2701949572186576,Fantom (FTM)
2022-09-05,276.2815984697433,Binance (BNB)
2022-09-05,1580.4809222361448,Ethereum (ETH)
2022-09-05,18.83047345225756,Avalanche (AVAX)
2022-09-05,0.8793014349975206,Polygon (MATIC)
2022-09-05,0.2656486019618538,Fantom (FTM)
2022-09-06,0.8802026872960871,Polygon (MATIC)
2022-09-06,1638.2321317564406,Ethereum (ETH)
2022-09-06,277.42765669992906,Binance (BNB)
2022-09-06,19.62361896542507,Avalanche (AVAX)
2022-09-06,0.2631756633962421,Fantom (FTM)
2022-09-07,18.53687481542191,Avalanche (AVAX)
2022-09-07,0.8171851882523937,Polygon (MATIC)
2022-09-07,0.2487636193112529,Fantom (FTM)
2022-09-07,267.2711994250271,Binance (BNB)
2022-09-07,1547.949853004886,Ethereum (ETH)
2022-09-08,279.421517102778,Binance (BNB)
2022-09-08,0.2531010465117547,Fantom (FTM)
2022-09-08,0.8376683402626945,Polygon (MATIC)
2022-09-08,18.91578468102691,Avalanche (AVAX)
2022-09-08,1629.483322982,Ethereum (ETH)
2022-09-09,19.79658061576064,Avalanche (AVAX)
2022-09-09,283.6394621844732,Binance (BNB)
2022-09-09,0.2580313833716444,Fantom (FTM)
2022-09-09,1655.550382624872,Ethereum (ETH)
2022-09-09,0.8585158461455595,Polygon (MATIC)
2022-09-10,0.894997132008519,Polygon (MATIC)
2022-09-10,0.2763744045908022,Fantom (FTM)
2022-09-10,295.14790718401133,Binance (BNB)
2022-09-10,20.512240607790616,Avalanche (AVAX)
2022-09-10,1735.3647325267198,Ethereum (ETH)
2022-09-11,20.518509702273136,Avalanche (AVAX)
2022-09-11,295.8233094367711,Binance (BNB)
2022-09-11,1769.5191020867549,Ethereum (ETH)
2022-09-11,0.8986963914380593,Polygon (MATIC)
2022-09-11,0.2742235249448077,Fantom (FTM)
2022-09-12,0.9038613705297815,Polygon (MATIC)
2022-09-12,1731.977159982789,Ethereum (ETH)
2022-09-12,0.2734861142959068,Fantom (FTM)
2022-09-12,295.0477910415936,Binance (BNB)
2022-09-12,20.996117538984464,Avalanche (AVAX)
2022-09-13,0.2620847249404033,Fantom (FTM)
2022-09-13,0.8946212070352142,Polygon (MATIC)
2022-09-13,288.0393084284516,Binance (BNB)
2022-09-13,1664.9452331876626,Ethereum (ETH)
2022-09-13,20.507659093988263,Avalanche (AVAX)
2022-09-14,19.08780037520202,Avalanche (AVAX)
2022-09-14,278.8984157959554,Binance (BNB)
2022-09-14,1598.6359822159525,Ethereum (ETH)
2022-09-14,0.8543354970552569,Polygon (MATIC)
2022-09-14,0.2503577912503947,Fantom (FTM)
2022-09-15,1562.9542833127675,Ethereum (ETH)
2022-09-15,0.2443003846261219,Fantom (FTM)
2022-09-15,0.8465492057505883,Polygon (MATIC)
2022-09-15,274.3301800363131,Binance (BNB)
